user_ID,stimuli_ID,stimuli_file,rating_type,rating,timestamp,rel_distance,abs_distance,stimulus,codec,crf,resolution,short_src
10,9,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_2160p_crf38_hevc.mkv'],acr,5,2024-10-14 10:40:29 241177,4.8,179,american_football_harmonic_8s_2160p_crf38_hevc,hevc,38,2160p,Football
10,10,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_1080p_crf22_hevc.mkv'],acr,5,2024-10-14 10:40:43 176096,4.8,179,Knitting_Close_ds_1080p_crf22_hevc,hevc,22,1080p,Knitting_Close
10,11,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_2160p_crf30_hevc.mkv'],acr,5,2024-10-14 10:40:55 948563,4.8,179,Moment_of_Intensity_8s_2160p_crf30_hevc,hevc,30,2160p,Moment
10,12,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_2160p_crf30_hevc.mkv'],acr,4,2024-10-14 10:41:11 568049,4.8,179,DialogMeridian_2160p_crf30_hevc,hevc,30,2160p,Meridian
10,13,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1080p_crf38_hevc.mkv'],acr,2,2024-10-14 10:41:25 917948,4.8,179,DialogMeridian_1080p_crf38_hevc,hevc,38,1080p,Meridian
10,14,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0032_2160p_crf38_hevc.mkv'],acr,4,2024-10-14 10:41:40 759180,4.8,179,AVT-Faces_lightingLoop__V8-0032_2160p_crf38_hevc,hevc,38,2160p,Faces_32
10,15,['..\\4k_viewing_distance\\cpvs_hevc\\ReadySetGoJockeyConcat_8s_0-8000.avi_360p_crf38_hevc.mkv'],acr,1,2024-10-14 10:41:52 868170,4.8,179,ReadySetGoJockeyConcat_8s_0-8000.avi_360p_crf38_hevc,hevc,38,360p,Jockey
10,16,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_720p_crf22_hevc.mkv'],acr,5,2024-10-14 10:42:04 757782,4.8,179,Chimera-EP09_8s_24000-32000.avi_720p_crf22_hevc,hevc,22,720p,Chimera
10,17,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_360p_crf22_hevc.mkv'],acr,3,2024-10-14 10:42:17 197729,4.8,179,Sparks_8s_107000-115000.avi_360p_crf22_hevc,hevc,22,360p,Sparks
10,18,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_2160p_crf22_hevc.mkv'],acr,5,2024-10-14 10:42:33 837157,4.8,179,Reading_Stairs_ds_2160p_crf22_hevc,hevc,22,2160p,Reading_Stairs
10,19,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_2160p_crf22_hevc.mkv'],acr,5,2024-10-14 10:42:48 595955,4.8,179,Chimera-EP09_8s_24000-32000.avi_2160p_crf22_hevc,hevc,22,2160p,Chimera
10,20,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf38_hevc.mkv'],acr,2,2024-10-14 10:43:01 830206,4.8,179,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf38_hevc,hevc,38,360p,Debris
10,21,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_1080p_crf30_hevc.mkv'],acr,4,2024-10-14 10:43:14 296621,4.8,179,Moment_of_Intensity_8s_1080p_crf30_hevc,hevc,30,1080p,Moment
10,22,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_2160p_crf30_hevc.mkv'],acr,5,2024-10-14 10:43:26 626160,4.8,179,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_2160p_crf30_hevc,hevc,30,2160p,Debris
10,23,['..\\4k_viewing_distance\\cpvs_hevc\\CSGO_8s_23000-31000.avi_720p_crf22_hevc.mkv'],acr,5,2024-10-14 10:43:38 392527,4.8,179,CSGO_8s_23000-31000.avi_720p_crf22_hevc,hevc,22,720p,CS_GO
10,24,['..\\4k_viewing_distance\\cpvs_hevc\\ReadySetGoJockeyConcat_8s_0-8000.avi_1080p_crf30_hevc.mkv'],acr,5,2024-10-14 10:43:50 865291,4.8,179,ReadySetGoJockeyConcat_8s_0-8000.avi_1080p_crf30_hevc,hevc,30,1080p,Jockey
10,25,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_2160p_crf38_hevc.mkv'],acr,3,2024-10-14 10:44:04 491556,4.8,179,DialogMeridian_2160p_crf38_hevc,hevc,38,2160p,Meridian
10,26,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_1080p_crf30_hevc.mkv'],acr,3,2024-10-14 10:44:18 295007,4.8,179,Reading_Stairs_ds_1080p_crf30_hevc,hevc,30,1080p,Reading_Stairs
10,27,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_720p_crf38_hevc.mkv'],acr,1,2024-10-14 10:44:32 578851,4.8,179,Reading_Stairs_ds_720p_crf38_hevc,hevc,38,720p,Reading_Stairs
10,28,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_1080p_crf30_hevc.mkv'],acr,4,2024-10-14 10:44:48 997545,4.8,179,monkeys_harmonic_0_cropped_8s_1080p_crf30_hevc,hevc,30,1080p,Monkeys
10,29,['..\\4k_viewing_distance\\cpvs_hevc\\ReadySetGoJockeyConcat_8s_0-8000.avi_720p_crf38_hevc.mkv'],acr,2,2024-10-14 10:45:05 541746,4.8,179,ReadySetGoJockeyConcat_8s_0-8000.avi_720p_crf38_hevc,hevc,38,720p,Jockey
10,30,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf30_hevc.mkv'],acr,1,2024-10-14 10:45:18 976908,4.8,179,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf30_hevc,hevc,30,360p,Debris
10,31,['..\\4k_viewing_distance\\cpvs_hevc\\CSGO_8s_23000-31000.avi_1080p_crf38_hevc.mkv'],acr,3,2024-10-14 10:45:31 008001,4.8,179,CSGO_8s_23000-31000.avi_1080p_crf38_hevc,hevc,38,1080p,CS_GO
10,32,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_2160p_crf30_hevc.mkv'],acr,4,2024-10-14 10:45:45 395268,4.8,179,Knitting_Close_ds_2160p_crf30_hevc,hevc,30,2160p,Knitting_Close
10,33,['..\\4k_viewing_distance\\cpvs_hevc\\CSGO_8s_23000-31000.avi_1080p_crf22_hevc.mkv'],acr,5,2024-10-14 10:45:59 292913,4.8,179,CSGO_8s_23000-31000.avi_1080p_crf22_hevc,hevc,22,1080p,CS_GO
10,34,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_720p_crf22_hevc.mkv'],acr,5,2024-10-14 10:46:12 366838,4.8,179,Rocket-2_8s_90000-98000.avi_720p_crf22_hevc,hevc,22,720p,Rocket_League
10,35,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_720p_crf30_hevc.mkv'],acr,3,2024-10-14 10:46:24 345088,4.8,179,Moment_of_Intensity_8s_720p_crf30_hevc,hevc,30,720p,Moment
10,36,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_360p_crf38_hevc.mkv'],acr,1,2024-10-14 10:46:39 308006,4.8,179,Knitting_Close_ds_360p_crf38_hevc,hevc,38,360p,Knitting_Close
10,37,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_1080p_crf30_hevc.mkv'],acr,5,2024-10-14 10:46:53 160091,4.8,179,Rocket-2_8s_90000-98000.avi_1080p_crf30_hevc,hevc,30,1080p,Rocket_League
10,38,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_720p_crf30_hevc.mkv'],acr,3,2024-10-14 10:47:07 677523,4.8,179,DialogMeridian_720p_crf30_hevc,hevc,30,720p,Meridian
10,39,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf22_hevc.mkv'],acr,3,2024-10-14 10:47:30 587921,4.8,179,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf22_hevc,hevc,22,360p,Debris
10,40,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_2160p_crf30_hevc.mkv'],acr,5,2024-10-14 10:47:45 861104,4.8,179,Sparks_8s_107000-115000.avi_2160p_crf30_hevc,hevc,30,2160p,Sparks
10,41,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_720p_crf22_hevc.mkv'],acr,4,2024-10-14 10:47:59 990704,4.8,179,Knitting_Close_ds_720p_crf22_hevc,hevc,22,720p,Knitting_Close
10,42,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_2160p_crf30_hevc.mkv'],acr,5,2024-10-14 10:48:12 826691,4.8,179,american_football_harmonic_8s_2160p_crf30_hevc,hevc,30,2160p,Football
10,43,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_720p_crf22_hevc.mkv'],acr,5,2024-10-14 10:48:27 975110,4.8,179,DialogMeridian_720p_crf22_hevc,hevc,22,720p,Meridian
10,44,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_1080p_crf38_hevc.mkv'],acr,5,2024-10-14 10:48:40 223742,4.8,179,american_football_harmonic_8s_1080p_crf38_hevc,hevc,38,1080p,Football
10,45,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1080p_crf22_hevc.mkv'],acr,5,2024-10-14 10:48:55 416146,4.8,179,DialogMeridian_1080p_crf22_hevc,hevc,22,1080p,Meridian
10,46,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_1080p_crf30_hevc.mkv'],acr,5,2024-10-14 10:49:09 594520,4.8,179,Sparks_8s_107000-115000.avi_1080p_crf30_hevc,hevc,30,1080p,Sparks
10,47,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0019_2160p_crf30_hevc.mkv'],acr,5,2024-10-14 10:49:25 657261,4.8,179,AVT-Faces_lightingLoop__V8-0019_2160p_crf30_hevc,hevc,30,2160p,Faces_19
11,0,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_720p_crf22_hevc.mkv'],acr,4,2024-10-14 14:44:56 884914,4.8,179,Moment_of_Intensity_8s_720p_crf22_hevc,hevc,22,720p,Moment
11,1,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_2160p_crf38_hevc.mkv'],acr,3,2024-10-14 14:45:12 401968,4.8,179,Chimera-EP09_8s_24000-32000.avi_2160p_crf38_hevc,hevc,38,2160p,Chimera
11,2,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_1080p_crf22_hevc.mkv'],acr,3,2024-10-14 14:45:25 551863,4.8,179,Moment_of_Intensity_8s_1080p_crf22_hevc,hevc,22,1080p,Moment
11,3,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0019_720p_crf22_hevc.mkv'],acr,5,2024-10-14 14:45:40 666871,4.8,179,AVT-Faces_lightingLoop__V8-0019_720p_crf22_hevc,hevc,22,720p,Faces_19
11,4,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_720p_crf22_hevc.mkv'],acr,4,2024-10-14 14:45:54 662456,4.8,179,Rocket-2_8s_90000-98000.avi_720p_crf22_hevc,hevc,22,720p,Rocket_League
11,5,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_720p_crf22_hevc.mkv'],acr,4,2024-10-14 14:46:15 108939,4.8,179,Knitting_Close_ds_720p_crf22_hevc,hevc,22,720p,Knitting_Close
11,6,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_720p_crf22_hevc.mkv'],acr,4,2024-10-14 14:46:30 272070,4.8,179,american_football_harmonic_8s_720p_crf22_hevc,hevc,22,720p,Football
11,7,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_720p_crf30_hevc.mkv'],acr,3,2024-10-14 14:46:45 309223,4.8,179,DialogMeridian_720p_crf30_hevc,hevc,30,720p,Meridian
11,8,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_2160p_crf38_hevc.mkv'],acr,4,2024-10-14 14:46:57 414733,4.8,179,Rocket-2_8s_90000-98000.avi_2160p_crf38_hevc,hevc,38,2160p,Rocket_League
11,9,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_2160p_crf22_hevc.mkv'],acr,5,2024-10-14 14:47:09 953616,4.8,179,american_football_harmonic_8s_2160p_crf22_hevc,hevc,22,2160p,Football
11,10,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0019_360p_crf30_hevc.mkv'],acr,2,2024-10-14 14:47:23 465882,4.8,179,AVT-Faces_lightingLoop__V8-0019_360p_crf30_hevc,hevc,30,360p,Faces_19
11,11,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_360p_crf22_hevc.mkv'],acr,3,2024-10-14 14:47:35 434568,4.8,179,monkeys_harmonic_0_cropped_8s_360p_crf22_hevc,hevc,22,360p,Monkeys
11,12,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_360p_crf30_hevc.mkv'],acr,1,2024-10-14 14:47:48 741530,4.8,179,Reading_Stairs_ds_360p_crf30_hevc,hevc,30,360p,Reading_Stairs
11,13,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_1080p_crf22_hevc.mkv'],acr,4,2024-10-14 14:48:02 716295,4.8,179,Knitting_Close_ds_1080p_crf22_hevc,hevc,22,1080p,Knitting_Close
11,14,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1080p_crf38_hevc.mkv'],acr,4,2024-10-14 14:48:15 949741,4.8,179,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1080p_crf38_hevc,hevc,38,1080p,Debris
11,15,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_2160p_crf38_hevc.mkv'],acr,3,2024-10-14 14:48:28 598525,4.8,179,Moment_of_Intensity_8s_2160p_crf38_hevc,hevc,38,2160p,Moment
11,16,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_360p_crf22_hevc.mkv'],acr,3,2024-10-14 14:48:41 912581,4.8,179,Rocket-2_8s_90000-98000.avi_360p_crf22_hevc,hevc,22,360p,Rocket_League
11,17,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_720p_crf30_hevc.mkv'],acr,3,2024-10-14 14:48:54 800799,4.8,179,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_720p_crf30_hevc,hevc,30,720p,Debris
11,18,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_2160p_crf30_hevc.mkv'],acr,4,2024-10-14 14:49:07 218467,4.8,179,Sparks_8s_107000-115000.avi_2160p_crf30_hevc,hevc,30,2160p,Sparks
11,19,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_720p_crf30_hevc.mkv'],acr,3,2024-10-14 14:49:20 249080,4.8,179,Sparks_8s_107000-115000.avi_720p_crf30_hevc,hevc,30,720p,Sparks
11,20,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_360p_crf22_hevc.mkv'],acr,4,2024-10-14 14:49:37 361839,4.8,179,Knitting_Close_ds_360p_crf22_hevc,hevc,22,360p,Knitting_Close
11,21,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0019_1080p_crf38_hevc.mkv'],acr,3,2024-10-14 14:49:53 284766,4.8,179,AVT-Faces_lightingLoop__V8-0019_1080p_crf38_hevc,hevc,38,1080p,Faces_19
11,22,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_720p_crf30_hevc.mkv'],acr,4,2024-10-14 14:50:07 582331,4.8,179,Rocket-2_8s_90000-98000.avi_720p_crf30_hevc,hevc,30,720p,Rocket_League
11,23,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_2160p_crf30_hevc.mkv'],acr,4,2024-10-14 14:50:22 864703,4.8,179,Reading_Stairs_ds_2160p_crf30_hevc,hevc,30,2160p,Reading_Stairs
11,24,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_360p_crf30_hevc.mkv'],acr,2,2024-10-14 14:50:39 982391,4.8,179,Moment_of_Intensity_8s_360p_crf30_hevc,hevc,30,360p,Moment
11,25,['..\\4k_viewing_distance\\cpvs_hevc\\ReadySetGoJockeyConcat_8s_0-8000.avi_1080p_crf22_hevc.mkv'],acr,3,2024-10-14 14:51:03 348899,4.8,179,ReadySetGoJockeyConcat_8s_0-8000.avi_1080p_crf22_hevc,hevc,22,1080p,Jockey
11,26,['..\\4k_viewing_distance\\cpvs_hevc\\CSGO_8s_23000-31000.avi_720p_crf22_hevc.mkv'],acr,5,2024-10-14 14:51:16 282710,4.8,179,CSGO_8s_23000-31000.avi_720p_crf22_hevc,hevc,22,720p,CS_GO
11,27,['..\\4k_viewing_distance\\cpvs_hevc\\venice_harmonic_2_cropped_8s_2160p_crf22_hevc.mkv'],acr,4,2024-10-14 14:51:28 762759,4.8,179,venice_harmonic_2_cropped_8s_2160p_crf22_hevc,hevc,22,2160p,Venice
11,28,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_2160p_crf30_hevc.mkv'],acr,4,2024-10-14 14:51:41 660748,4.8,179,Moment_of_Intensity_8s_2160p_crf30_hevc,hevc,30,2160p,Moment
11,29,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_720p_crf22_hevc.mkv'],acr,4,2024-10-14 14:51:55 776272,4.8,179,Reading_Stairs_ds_720p_crf22_hevc,hevc,22,720p,Reading_Stairs
11,30,['..\\4k_viewing_distance\\cpvs_hevc\\CSGO_8s_23000-31000.avi_360p_crf30_hevc.mkv'],acr,1,2024-10-14 14:52:07 686077,4.8,179,CSGO_8s_23000-31000.avi_360p_crf30_hevc,hevc,30,360p,CS_GO
11,31,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_2160p_crf30_hevc.mkv'],acr,2,2024-10-14 14:52:20 034661,4.8,179,Chimera-EP09_8s_24000-32000.avi_2160p_crf30_hevc,hevc,30,2160p,Chimera
11,32,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_1080p_crf38_hevc.mkv'],acr,1,2024-10-14 14:52:30 949731,4.8,179,Chimera-EP09_8s_24000-32000.avi_1080p_crf38_hevc,hevc,38,1080p,Chimera
11,33,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_360p_crf38_hevc.mkv'],acr,1,2024-10-14 14:52:41 999749,4.8,179,Chimera-EP09_8s_24000-32000.avi_360p_crf38_hevc,hevc,38,360p,Chimera
11,34,['..\\4k_viewing_distance\\cpvs_hevc\\venice_harmonic_2_cropped_8s_720p_crf30_hevc.mkv'],acr,4,2024-10-14 14:52:54 014647,4.8,179,venice_harmonic_2_cropped_8s_720p_crf30_hevc,hevc,30,720p,Venice
11,35,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_360p_crf38_hevc.mkv'],acr,1,2024-10-14 14:53:05 400357,4.8,179,Sparks_8s_107000-115000.avi_360p_crf38_hevc,hevc,38,360p,Sparks
11,36,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_2160p_crf30_hevc.mkv'],acr,5,2024-10-14 14:53:17 974054,4.8,179,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_2160p_crf30_hevc,hevc,30,2160p,Debris
11,37,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_720p_crf22_hevc.mkv'],acr,4,2024-10-14 14:53:33 085825,4.8,179,Sparks_8s_107000-115000.avi_720p_crf22_hevc,hevc,22,720p,Sparks
11,38,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1080p_crf22_hevc.mkv'],acr,4,2024-10-14 14:53:48 249766,4.8,179,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1080p_crf22_hevc,hevc,22,1080p,Debris
11,39,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_1080p_crf30_hevc.mkv'],acr,4,2024-10-14 14:54:08 299728,4.8,179,Rocket-2_8s_90000-98000.avi_1080p_crf30_hevc,hevc,30,1080p,Rocket_League
11,40,['..\\4k_viewing_distance\\cpvs_hevc\\venice_harmonic_2_cropped_8s_720p_crf22_hevc.mkv'],acr,3,2024-10-14 14:54:21 121469,4.8,179,venice_harmonic_2_cropped_8s_720p_crf22_hevc,hevc,22,720p,Venice
11,41,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_2160p_crf38_hevc.mkv'],acr,4,2024-10-14 14:54:33 546824,4.8,179,monkeys_harmonic_0_cropped_8s_2160p_crf38_hevc,hevc,38,2160p,Monkeys
11,42,['..\\4k_viewing_distance\\cpvs_hevc\\venice_harmonic_2_cropped_8s_360p_crf38_hevc.mkv'],acr,2,2024-10-14 14:54:44 980814,4.8,179,venice_harmonic_2_cropped_8s_360p_crf38_hevc,hevc,38,360p,Venice
11,43,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf30_hevc.mkv'],acr,2,2024-10-14 14:54:56 497668,4.8,179,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf30_hevc,hevc,30,360p,Debris
11,44,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_2160p_crf30_hevc.mkv'],acr,4,2024-10-14 14:55:08 372654,4.8,179,monkeys_harmonic_0_cropped_8s_2160p_crf30_hevc,hevc,30,2160p,Monkeys
11,45,['..\\4k_viewing_distance\\cpvs_hevc\\CSGO_8s_23000-31000.avi_360p_crf22_hevc.mkv'],acr,4,2024-10-14 14:55:21 581619,4.8,179,CSGO_8s_23000-31000.avi_360p_crf22_hevc,hevc,22,360p,CS_GO
11,46,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_720p_crf30_hevc.mkv'],acr,4,2024-10-14 14:55:33 030751,4.8,179,american_football_harmonic_8s_720p_crf30_hevc,hevc,30,720p,Football
11,47,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_2160p_crf30_hevc.mkv'],acr,4,2024-10-14 14:55:46 767002,4.8,179,american_football_harmonic_8s_2160p_crf30_hevc,hevc,30,2160p,Football
12,0,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_360p_crf38_hevc.mkv'],acr,1,2024-10-14 17:13:27 526128,4.8,179,Reading_Stairs_ds_360p_crf38_hevc,hevc,38,360p,Reading_Stairs
12,1,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_720p_crf38_hevc.mkv'],acr,1,2024-10-14 17:13:41 245873,4.8,179,Sparks_8s_107000-115000.avi_720p_crf38_hevc,hevc,38,720p,Sparks
12,2,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_1080p_crf38_hevc.mkv'],acr,2,2024-10-14 17:13:53 527487,4.8,179,Rocket-2_8s_90000-98000.avi_1080p_crf38_hevc,hevc,38,1080p,Rocket_League
12,3,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_720p_crf22_hevc.mkv'],acr,4,2024-10-14 17:14:05 912787,4.8,179,american_football_harmonic_8s_720p_crf22_hevc,hevc,22,720p,Football
12,4,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_1080p_crf38_hevc.mkv'],acr,2,2024-10-14 17:14:17 193587,4.8,179,Chimera-EP09_8s_24000-32000.avi_1080p_crf38_hevc,hevc,38,1080p,Chimera
12,5,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1080p_crf22_hevc.mkv'],acr,5,2024-10-14 17:14:30 462340,4.8,179,DialogMeridian_1080p_crf22_hevc,hevc,22,1080p,Meridian
12,6,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_2160p_crf38_hevc.mkv'],acr,4,2024-10-14 17:14:45 566428,4.8,179,Knitting_Close_ds_2160p_crf38_hevc,hevc,38,2160p,Knitting_Close
12,7,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_2160p_crf22_hevc.mkv'],acr,5,2024-10-14 17:14:56 796788,4.8,179,monkeys_harmonic_0_cropped_8s_2160p_crf22_hevc,hevc,22,2160p,Monkeys
12,8,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_360p_crf30_hevc.mkv'],acr,1,2024-10-14 17:15:07 966451,4.8,179,Chimera-EP09_8s_24000-32000.avi_360p_crf30_hevc,hevc,30,360p,Chimera
12,9,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_1080p_crf30_hevc.mkv'],acr,5,2024-10-14 17:15:21 776722,4.8,179,Reading_Stairs_ds_1080p_crf30_hevc,hevc,30,1080p,Reading_Stairs
12,10,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_720p_crf38_hevc.mkv'],acr,2,2024-10-14 17:15:33 325187,4.8,179,Moment_of_Intensity_8s_720p_crf38_hevc,hevc,38,720p,Moment
12,11,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0019_360p_crf30_hevc.mkv'],acr,2,2024-10-14 17:15:46 691710,4.8,179,AVT-Faces_lightingLoop__V8-0019_360p_crf30_hevc,hevc,30,360p,Faces_19
12,12,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_720p_crf38_hevc.mkv'],acr,2,2024-10-14 17:16:01 979224,4.8,179,monkeys_harmonic_0_cropped_8s_720p_crf38_hevc,hevc,38,720p,Monkeys
12,13,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_360p_crf38_hevc.mkv'],acr,1,2024-10-14 17:16:15 096431,4.8,179,Chimera-EP09_8s_24000-32000.avi_360p_crf38_hevc,hevc,38,360p,Chimera
12,14,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0019_1080p_crf38_hevc.mkv'],acr,4,2024-10-14 17:16:28 567262,4.8,179,AVT-Faces_lightingLoop__V8-0019_1080p_crf38_hevc,hevc,38,1080p,Faces_19
12,15,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_2160p_crf22_hevc.mkv'],acr,5,2024-10-14 17:16:44 343374,4.8,179,Knitting_Close_ds_2160p_crf22_hevc,hevc,22,2160p,Knitting_Close
12,16,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1080p_crf30_hevc.mkv'],acr,5,2024-10-14 17:16:57 574262,4.8,179,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1080p_crf30_hevc,hevc,30,1080p,Debris
